id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1235357088,REED,BRYAN,MINOXIDIL,268.79
1841589900,SPENCER,RACQUEL,HYDROCHLOROTHIAZIDE,249.5
1831388396,MARTINEZ,TONY,ESOMEPRAZOLE MAGNESIUM,3541.38
1639170194,GARDIAL,PAUL,PRAMIPEXOLE DIHYDROCHLORIDE,95.87
1063587087,WILLIAMS,NANCY,GLIPIZIDE,97.81
1194913533,THOMPSON,JAMES,ADVAIR DISKUS,11798.51
1578521761,ROMANOWSKY,MARK,CIPROFLOXACIN HCL,140.87
1760445514,ANDERSON,ANTHONY,METHOTREXATE,60528.23
1467519173,MATARAZZO,JOSEPH,GILDESS FE,227.76
1770711640,KENIG,MELISSA,ACETAMINOPHEN-CODEINE,131.72
1508031758,SHRESTHA,NIRANJAN,GLIMEPIRIDE,1073.33
1962514794,GOOD,CELESTE,DULOXETINE HCL,17310.96
1497834881,BATKI,DARA,AZITHROMYCIN,210.18
1043297526,ESSWEIN,JOHN,CEPHALEXIN,241.41
1801848163,SMITH,SHERREE,NYSTATIN,565.96
1558322024,PHAM,HAU,ECONAZOLE NITRATE,5571.57
1457357188,WAY,JAMES,FLUCONAZOLE,281.95
1073657334,GIUNTA,LEONARD,VIMPAT,3397.9
1023034212,WARING,GRAHAM,FINASTERIDE,243.52
1386718518,PANGTAY,DENNIS,ELIQUIS,7447.48
1467765701,SHETTY,SUCHITH,AZITHROMYCIN,336.09
1972551786,LUO,YING,ENALAPRIL MALEATE,424.28
1255625869,KEFALAS,THOMAS,HYDROCODONE-ACETAMINOPHEN,261.88
1417952144,VICKERY,BROCK,AZITHROMYCIN,47.47
1922428044,FRITZGES,KATELYN,AMLODIPINE BESYLATE,103.21
1467560383,KARACUSCHANSKY,MIGUEL,AMOXICILLIN,38.83
1437158938,ABOUD,DWAYNE,CEPHALEXIN,137.54
1689613309,TURNER,KATHERINE,LABETALOL HCL,650.21
1730161555,FUNTANILLA,MARJORIE,LINZESS,3377.98
1730135278,BASKARAN,DEEPAK,LOSARTAN-HYDROCHLOROTHIAZIDE,86.79
1316907017,PEARSON,ANNE,MINOCYCLINE HCL,309.64
1114145778,PAYNE,SARAH,ATORVASTATIN CALCIUM,2708.3
1295173151,VERANT,LAUREL,CARVEDILOL,97.1
1568432375,STONEKING,CARRIE,PREDNISONE,201.75
1912121237,ERICKSON,MICHELE,OMEPRAZOLE,1033.53
1982631677,WAGNER,CLAUDIA,VALSARTAN-HYDROCHLOROTHIAZIDE,1290.55
1689741696,SPOLTER,DEBORAH,VERAPAMIL ER,2087.95
1073823456,GUIDRY,STEPHANIE,METHOCARBAMOL,299.8
1922186428,FLORES,PRISCILLA,HYDROCODONE-ACETAMINOPHEN,3413.0
1598797730,FIELD,BRENTON,ZOLPIDEM TARTRATE,506.8
1952300295,TURNER,KEVIN,CELECOXIB,1475.84
1972674190,DHANANI,IQBAL,LITHIUM CARBONATE,306.66
1861465254,REYES,ROSENBERG,AMLODIPINE BESYLATE-BENAZEPRIL,1317.99
1255330635,ZIMMERMAN,REBECCA,FUROSEMIDE,64.36
1245262351,GILLIS,BETH,AMOXICILLIN,236.94
1174522197,PRITCHETT,KEVIN,POTASSIUM CHLORIDE,5662.31
1457399008,STOLYAR,EMMA,PATANOL,9695.34
1598875387,MIFFLIN,MICHELLE,PANTOPRAZOLE SODIUM,492.75
1548272693,BENAVIDEZ,MICHAEL,IBUPROFEN,398.72
1487741658,TURNER,DARCY,KLOR-CON M20,335.33
1295787471,BOLINGER,JONY,NYSTATIN,794.15
1760559512,HOGUE KINAHAN,JANICE,EXELON,27243.44
1992196927,AONA,CRISTEN,MEROPENEM,3269.73
1023011210,POLAKOWSKI,MAUREEN,JANUVIA,5929.83
1457451312,HARRIS,MATTICE,ROPINIROLE HCL,327.4
1487868154,JEZIERSKI,MELINDA,AMOXICILLIN-CLAVULANATE POTASS,136.78
1588009047,SURUJNATH,TELATHA,QUETIAPINE FUMARATE,1410.62
1437379146,RUEHL,KRISTINE,NAPROXEN,100.33
1639144470,MURRAY,PATRICK,PIOGLITAZONE HCL,3321.83
1366422768,FERGUSON,STEVEN,LISINOPRIL,2654.36
1376549576,WEINSTEIN,MARK,LEVEMIR FLEXTOUCH,5905.86
1871523977,O'BRIEN,BERNARD,QUETIAPINE FUMARATE,458.92
1912930124,AKING,RODD,SPIRONOLACTONE,159.65
1124229091,KROMO,OLGA,CYCLOBENZAPRINE HCL,1316.79
1700922069,SEKI,IBRAHIM,FUROSEMIDE,697.78
1144386137,RICHTER,JACQUELINE,METOPROLOL SUCCINATE,1407.97
1972772176,WEINSTEIN,LENNY,VANCOMYCIN HCL,2163.61
1174592075,CRAPO,LAWRENCE,NOVOLIN N,3236.42
1922290758,KOURDONI,HAMID,SSD,223.03
1790745503,COMBS,SUZANNE,HUMALOG,6145.47
1063633055,GRANHOLM,MARIN,LEVOTHYROXINE SODIUM,1124.95
1881976041,PLONDKE,TAMMY,FLUOXETINE HCL,481.01
1407190796,BALL,THERESE,PEG 3350-ELECTROLYTE,498.62
1619064003,MOYNAHAN,KEVIN,PRAVASTATIN SODIUM,4362.05
1528227725,BILLINGSLEY,ELIZABETH,TRAMADOL HCL ER,4931.84
1568411809,BUSTAMANTE,MANUEL,OMEPRAZOLE,236.6
1194702563,LEE,JAE,OXYCODONE-ACETAMINOPHEN,2084.88
1649267725,SOERGEL,TREVOR,NITROFURANTOIN,521.18
1710932231,RAO,SUCHITRA,PREDNISONE,142.65
1720173024,SAIFEE,NAFEES,ATORVASTATIN CALCIUM,470.97
1891781027,CATERO,MARTIN,METOPROLOL TARTRATE,187.68
1821053299,CHU-WONG,AMY,MUPIROCIN,980.33
1376515205,CONWAY,LEO,AMOXICILLIN,45.76
1851379887,COOMER,CATHERINE,GABAPENTIN,5184.62
1164429072,HOBBS,JOHN,ADVAIR DISKUS,20536.52
1215111265,WENDT,JOYANNA,DOXAZOSIN MESYLATE,1369.58
1174628903,BRUEGGEMAN,MICHAEL,PROPRANOLOL HCL,937.24
1194086611,POJAR,SABRINA,PROAIR HFA,1478.53
1093766925,TREJO,DANIEL,LANTUS SOLOSTAR,5943.04
1881693323,STITZER,PHILIP,AZOR,2648.94
1649420225,DARNELL,RHONDA,NAMENDA XR,3846.37
1932197423,OBERDOERSTER,MARK,PROPRANOLOL HCL ER,5961.59
1871666214,LYN,JOAN,METFORMIN HCL,2422.38
1013902733,HEANEY,DAVID,LANTUS,33992.4
1356370407,AQUINO,PAULINE,WELCHOL,5613.24
1477610178,NAUJOKAITIS,SAULIUS,TAMSULOSIN HCL,443.18
1528090602,STEWART,CHRISTI,JANTOVEN,4927.9
1710960786,MACKEY,CHARLES,GABAPENTIN,1354.95
1881005825,HAMMETT,ADAM,MONTELUKAST SODIUM,1810.37
1447302443,MCCANN,DAVID,AMOXICILLIN,73.49
1518940816,ARMSTRONG,THOMAS,CARBIDOPA-LEVODOPA,940.86
1497823405,ELACION,JOSE,FENOFIBRATE,828.69
1396736039,GALE,BING,ALPRAZOLAM,327.77
1548377120,CARLSON,BYRON,SPIRONOLACTONE,3101.33
1093703357,WILLIAMS,WENDELL,VOLTAREN,1835.39
1295810653,BEREN,ROBERT,AMLODIPINE BESYLATE,173.36
1861654220,ALBANY,ZHANNA,SIMVASTATIN,371.59
1467430504,YCO,NEWTON,BREO ELLIPTA,2858.59
1356320949,MELNICK,KEVIN,VENLAFAXINE HCL,362.56
1730357526,BRIDGEMAN,DAVID,AMOXICILLIN,267.42
1376601328,MCELROY,SANDRA,OLANZAPINE,1491.58
1629076120,YERRAPRAGADA,SREEDEVI,SPIRONOLACTONE,521.38
1942258918,PATEL,VINUS,METOPROLOL TARTRATE,477.42
1316920739,RAPP,LARRY,SERTRALINE HCL,523.07
1891954145,ALI,NEELAM,AMOXICILLIN-CLAVULANATE POTASS,168.83
1154402808,WARD,ANNA MARIE,FOSINOPRIL SODIUM,551.3
1245225937,JOHNSON,LOUIS,LOSARTAN POTASSIUM,3090.74
1558404343,GILLIAM,JAI,VALACYCLOVIR,341.83
1689776700,BELMAR,NILA,CARBIDOPA-LEVODOPA,286.45
1134154040,BIGHAM,PETER,CEPHALEXIN,121.17
1063477099,BAKER,RICHARD,FINASTERIDE,892.34
1902838881,OH,MOONMOCK,HYDROCODONE-ACETAMINOPHEN,339.24
1548358435,KANEN,NANI,ZOLPIDEM TARTRATE,446.04
1083870240,SPIELER,PHYLLIS,COLCHICINE,8193.74
1871565432,LAVIAN,PEJMAN,CLOPIDOGREL,144.11
1164448718,JONAS-LAZIN,SHERRI,TRIMETHOPRIM,404.18
1629250394,TSAI,TSUNG,LEVOTHYROXINE SODIUM,4238.91
1679554745,HELLER,PATRICK,CHOLESTYRAMINE,757.79
1730275009,FOSTER,RICHARD,CLOPIDOGREL,110.2
1780862037,NGUYEN,CATHERINE,PANTOPRAZOLE SODIUM,1101.64
1144397076,CUSTIS,PETER,LEVOBUNOLOL HCL,138.4
1215955752,MERVENNE,GREGORY,OXYCONTIN,10170.75
1235189812,THIERFELDER,JEAN,SERTRALINE HCL,295.84
1518041045,NIDIRY,MARY ANNE,SPRINTEC,165.1
1275590770,HIDALGO,KATHY-ANN,GLIMEPIRIDE,59.47
1194765594,MINASIAN-ARAKELIAN,HANRIET,AMITIZA,6269.97
1821261256,NAUSHEEN,SARA,LISINOPRIL,219.88
1124076617,BAIG,SUMEERA,PRAVASTATIN SODIUM,471.3
1619260304,MANEY,MARIBETH,HYDROCODONE-ACETAMINOPHEN,275.87
1770500423,GAMAO,EDDIE,AZITHROMYCIN,236.88
1043318363,ALI,ROKSANA,FENOFIBRATE,2088.71
1841388444,MATTSON,STEVEN,OXYBUTYNIN CHLORIDE ER,1161.07
1962459602,POOLE,PATRICK,PREDNISONE,61.43
1295804292,LEE,TED,TEMAZEPAM,971.32
1083661698,LABIB,SALWA,COLCHICINE,7574.52
1255413803,RAJ,NIRMAL,HYDROCHLOROTHIAZIDE,65.69
1376535195,ZABLOCKI,LAWRENCE,AZITHROMYCIN,234.19
1154389518,UYEKI,MIKE,LOSARTAN POTASSIUM,1155.34
1518151075,ZAFAR,AMBER,URSODIOL,7197.64
1376559351,FULLER,JOSEPH,ZETIA,5751.27
1720098031,DAVIS,JAMES,ZAFIRLUKAST,1084.8
1659333995,GILL,TANYA,TRAVATAN Z,20827.7
1790710374,MCKEAN,WILLIAM,GLIPIZIDE,313.36
1447240080,RUBIO,RONALD ANGELO,NORTRIPTYLINE HCL,73.08
1255339057,ZICKAFOOSE,DAVID,HYDROCHLOROTHIAZIDE,311.26
1265640411,BALBAUGH,ANDREW,VERAPAMIL ER,149.17
1932120748,OAKLEY,ROBERT,LOSARTAN POTASSIUM,1180.27
1861587446,NGUYEN,TAO,MIRTAZAPINE,805.86
1841283355,MALUR,SATYANARAYANA,ALLOPURINOL,383.4
1639481492,MCKNIGHT,DUSTIN,RESTASIS,12671.78
1588943864,HOUSE,DEBRA,METOPROLOL TARTRATE,539.41
1942293873,COLE,SHARON,ELIQUIS,5009.19
1962412536,BAI,EUNG,METFORMIN HCL,1275.78
1215967245,DEMARS,CARL,COMBIVENT RESPIMAT,8309.84
1801212642,NGUYEN,LE THAO,PREDNISONE,142.57
1912967704,VIGIL,LYNNE,NEXIUM,5065.73
1548586241,LOOK-TORGERSON,SUSAN,AMOXICILLIN-CLAVULANATE POTASS,193.36
1932106705,BRESLIN,KEVIN,WARFARIN SODIUM,1095.06
1053306902,QUIST,JOSEPH,ENALAPRIL-HYDROCHLOROTHIAZIDE,245.64
1972595981,MEYER,PHILIP,GABAPENTIN,1113.76
1396719878,KNIGHT,THOMAS,PROAIR HFA,1501.83
1265484414,VIEIRA,LEONARDO,TRAMADOL HCL,342.84
1962462689,BOYER,KELLY,HYDROCHLOROTHIAZIDE,94.61
1750302576,SMIRNOV,VLADIMIR,ALENDRONATE SODIUM,577.68
1194730887,BEEHARRY,TARIQ,PANTOPRAZOLE SODIUM,245.98
1164440434,GRODESKY,MICHAEL,DONEPEZIL HCL,326.02
1851397368,LOLABHATTU,RAGHU,TELMISARTAN-HYDROCHLOROTHIAZID,1251.91
1346531662,LUCAS,MANDY,POLYETHYLENE GLYCOL 3350,143.79
1366431553,SNEERINGER,THOMAS,HYDROCODONE-ACETAMINOPHEN,10441.49
1750532255,YASAR,MUKADDES,MONTELUKAST SODIUM,535.55
1659628857,SMITH,JEANENE,LISINOPRIL-HYDROCHLOROTHIAZIDE,310.3
1215178215,NGUYEN,HUY,ALPRAZOLAM,226.89
1629390786,CUNANAN DIMAILIG,NERISSA,FENOFIBRATE,1170.45
1255513644,BARON,MATTHEW,METOPROLOL SUCCINATE,1322.74
1477532018,HA,RICHARD,PROAIR HFA,1109.02
1548354194,DORRIS,LINDA,DEXILANT,2394.49
1295814036,FARRELL,MARTIN,PEG 3350-ELECTROLYTE,109.63
1679518849,OJEA,JOSEPH,ONDANSETRON HCL,634.02
1285674598,AMORADO,JOSE,ISOSORBIDE MONONITRATE ER,952.77
1922008291,PARKER,FREDERICK,OXYBUTYNIN CHLORIDE ER,815.85
1053312520,MCGLAUGHLIN,MICHAEL,RIVASTIGMINE,3134.66
1609820968,FALLA,JUAN,MELOXICAM,285.91
1104903681,ORZANO,A. JOHN,OMEPRAZOLE,290.74
1063613578,WIN,SANDAR,VERAPAMIL ER,320.54
1548311723,TUCKMAN,ALAN,BENZTROPINE MESYLATE,2410.8
1720229917,NAGHSHINEH,SHEILA,LYRICA,6389.49
1700802584,SONMEZTURK,HASAN,CARBIDOPA-LEVODOPA,1782.66
1780690891,HOWARD,HEATHER,ESCITALOPRAM OXALATE,499.75
1336113935,FERRIGNO,MICHELLE,SPIRONOLACTONE,115.76
1598701690,DEITERING,PAUL,POTASSIUM CHLORIDE,259.65
1518946920,AMIN,KAUSHIK,ALCOHOL PREP PADS,809.99
1215965405,EVANS,PETER,OXYCODONE-ACETAMINOPHEN,423.98
1023289337,STEWART,KENDALL,DESOXIMETASONE,1773.72
1932196854,MINDEL,GRAEME,CLONIDINE,1033.31
1083910384,ELLIS,MEG,TRAZODONE HCL,101.84
1184034027,WILSON,GLORIA,FLUPHENAZINE HCL,210.15
1215103098,PURI,MEESHA,NOVOLOG,6519.3
1487811782,KIM,EUN JONG,METHYLPREDNISOLONE,282.46
1659434173,WOODRUFF,JAMES,AMLODIPINE BESYLATE,304.81
1285917146,CARTER,KARLA,FLUOXETINE HCL,174.59
1487845228,ROBERTS,DENNIS,ACETAMINOPHEN-CODEINE,2972.11
1851394076,EL-MOBASHER,GAMAL,SPIRIVA,35967.76
1073593760,LEE,WILLIAM,MONTELUKAST SODIUM,251.71
1770544629,ZOLDAN,JACK,FLUCONAZOLE,1746.16
1982668323,RIVERO,ARMANDO,ESCITALOPRAM OXALATE,1382.93
1477586618,AGUEROS,HORACIO,PANTOPRAZOLE SODIUM,605.51
1720243413,AHMED,AZFAR,ROPINIROLE HCL,214.35
1932258365,MOHAN,KUMARAN,LANTUS SOLOSTAR,5033.73
1184784647,HEFFINGTON,STEPHEN,ANDROGEL,10113.19
1013998483,JULIAN,JOHN,VALPROIC ACID,842.75
1245440668,TRNOVSKI,GJORGJI,METFORMIN HCL,635.71
1649332545,SHERARD,TERESA,HYDROCHLOROTHIAZIDE,183.07
1205140605,GIGON,HEATHER,LISINOPRIL,748.53
1326483884,STUMP,LAURA,CYCLOBENZAPRINE HCL,71.71
1275572208,MAYO,PHILIP,RAMIPRIL,32.25
1720173024,SAIFEE,NAFEES,CLONAZEPAM,169.76
1326098179,HLA,TIN,REVLIMID,236406.79
1194873083,HUBER,KAY,PREDNISONE,297.73
1992931133,LINGLE,ROBERT,DIGOXIN,759.21
1033280417,MISTAL,DEBORAH,BENICAR,6615.51
1164599122,BERLYNE,SUZANNAH,SSD,809.93
1053441444,NISBET,VIRGINIA,DULOXETINE HCL,6990.95
1982791299,HILL,RODNEY,PENICILLIN V POTASSIUM,105.0
1629157052,ROCCO,NICOLE,LABETALOL HCL,524.78
1487692406,ENNIS,TRACI,BUPROPION XL,870.84
1508953993,SAVANI,SADHANA,PENICILLIN V POTASSIUM,161.11
1275689655,SEGAL,ANDREW,RAMIPRIL,540.8
1376777508,WRIGHT,EVELYN,PREMARIN,2225.54
1053429563,MURDOCK,KENNETH,FUROSEMIDE,283.99
1851317796,ARNOLD,COLLEEN,OMEPRAZOLE,1409.99
1548348055,DARLING,NANCY,DULOXETINE HCL,1810.26
1528140555,MILLER,TROY,CIPROFLOXACIN HCL,71.71
1124057260,ACHUFUSI,NDUBUISI,JANTOVEN,894.79
1033215637,GURGEL,CATHIE,NITROFURANTOIN MONO-MACRO,480.67
1174502462,BLABER,REGINALD,AMIODARONE HCL,148.64
1487684924,GLATT,ANDREW,CLONAZEPAM,123.68
1508815770,SCHMIDT,DAVID,LANTUS,21661.29
1447527254,DOTRES MARTINEZ,MARITZA,CLONIDINE HCL,163.02
1912127465,SECHE,LAURA,METOPROLOL SUCCINATE,530.08
1659425288,ANDREWS,RICHARD,VIIBRYD,4015.74
1104805936,KELTER,ROBERT,ENALAPRIL MALEATE,2840.78
1104884709,SCHREIBMAN,IAN,TRAZODONE HCL,43.66
1346234036,VANDYKE,ARTHUR,ISOSORBIDE MONONITRATE ER,922.96
1528007176,KIMMEL,BRIAN,TAMOXIFEN CITRATE,493.37
1942280300,O'DONNELL,WARD,ISOSORBIDE MONONITRATE ER,230.43
1730190547,FEGLEY,JANIS,DEXILANT,2437.73
1114160272,SANTOS,JOHN,ETODOLAC ER,1290.08
1255438339,ACUNA-EATON,INGRID,LEVETIRACETAM,229.51
1316107766,HARDISTY,LAUREN,VENLAFAXINE HCL ER,228.09
1174543664,KITSON,NANCY,WARFARIN SODIUM,3789.92
1316013626,FRASER,MARILYN,OXYCODONE-ACETAMINOPHEN,417.35
1265745228,DUDEK,ELEANOR,DULOXETINE HCL,11280.92
1346263860,BISHOP,STEPHEN,METFORMIN HCL,171.37
1598701674,ADAMS,STEPHEN,AMLODIPINE BESYLATE,527.83
1861462491,CARRINGTON,DEAN,TORSEMIDE,261.73
1548244742,KUSHNER,RICHARD,OMEPRAZOLE,1465.5
1073775052,LUDWIG,LAUREN,FLUVOXAMINE MALEATE,311.66
1295864866,CHOW,EMILIE,NEXIUM,8101.85
1699747055,MILLS,SHANE,SOVALDI,309127.5
1386813210,VAHLE,JUDITH,DOXAZOSIN MESYLATE,880.38
1093029035,SHEA,CINDY,SULFAMETHOXAZOLE-TRIMETHOPRIM,1059.24
1245462076,WEEMS-MURPHY,INDIA,NIFEDIPINE ER,2210.99
1538350418,WADSWORTH,VICTORIA,WARFARIN SODIUM,667.71
1962442558,URBANO,MICHAEL,COMBIVENT RESPIMAT,6589.89
1437249018,SCHORR-RATZLAFF,WAGNER,BD ULTRA-FINE PEN NEEDLE,935.72
1497751499,MANGER,THOMAS,DONEPEZIL HCL,334.11
1104918796,MARTIN,ALLEN,HYDROXYZINE PAMOATE,542.71
1740392471,SIMON,HAROLD,GABAPENTIN,4164.52
1740518489,ADOLPHE,NATHALY,AMITRIPTYLINE HCL,841.97
1902879901,SHORT,KERRY,IMIPRAMINE HCL,493.32
1043422587,BARTIS,CRISTINA,LIDOCAINE,8803.41
1760478119,UGAH,NWANNADIYA,INVEGA,18559.85
1235572728,BOHMAN,COREY,LOSARTAN POTASSIUM,134.42
1275504516,ROLLINS,LINDA,SPIRIVA,5023.44
1679509046,SZYMANSKI,JERZY,HYDROCHLOROTHIAZIDE,210.68
1962499046,KUBICKI,KRZYSZTOF,DILTIAZEM 24HR CD,1129.36
1194786426,KASRAVI,BABAK,FENOFIBRATE,1465.56
1255313458,PANAGIOTIS,NICHOLAS,TRIAMTERENE-HYDROCHLOROTHIAZID,238.33
1942305313,BARENGOLTS,ELENA,EASY COMFORT PEN NEEDLES,873.32
1447237292,RODRIGUEZ-RODRIGUEZ,JUAN,BUSPIRONE HCL,533.27
1033107636,JACOB,ANNE,CRESTOR,7174.45
1598757221,SUBEDI,GUNA,AMIODARONE HCL,388.55
1073597472,MALMER,MICHAEL,AZITHROMYCIN,223.27
1982868972,SHAH,SUNDEEP,FAMOTIDINE,347.71
1659369056,NIGALYE,NARENDRA,LEVOTHYROXINE SODIUM,6108.79
1881906733,NAGARAJAN,ARCHANA,TRUEPLUS INSULIN SYRINGE,206.12
1649321183,MOHAN,VENTRAPRAGADA,ASMANEX,20691.64
1376586545,TAYLOR,THANH,OMEPRAZOLE,439.51
1477717833,KUNDRA,ARUN,ZOLPIDEM TARTRATE,437.09
1992786560,RANDALL,JOSEPH,FLUOXETINE HCL,188.01
1598955122,VANLOOCK,DONNA,SPIRIVA,9380.18
1922372036,BRAUN,BEAU,QUINAPRIL-HYDROCHLOROTHIAZIDE,277.9
1134255078,DUNAVANT,ROBERT,METOCLOPRAMIDE HCL,94.8
1073520482,LINDSEY,CHARLES,GABAPENTIN,5488.15
1760664585,BUTT,SALMAN,TRAMADOL HCL,172.06
1396700381,CARLSON,JAMES,SIMVASTATIN,1789.68
1821049297,FISK,DAVID,VALACYCLOVIR,564.29
1841488491,GRAHAM,AMANDA,WARFARIN SODIUM,210.58
1588652572,VANPETTEN,ALEETA,FLOVENT DISKUS,2353.87
1356315741,HICKS,NORMAN,LOVASTATIN,386.38
1205805959,HORAN,JANIS,SERTRALINE HCL,959.34
1306858824,WERTHEIMER,MICHAEL,ATENOLOL,613.33
1336153626,SHIFLETT,NATHAN,OXAZEPAM,2469.15
1003820531,BOYLES,RICHARD,QUETIAPINE FUMARATE,86.75
1730187584,ENGEL,ROBERT,HYDROCODONE-ACETAMINOPHEN,4880.97
1164495339,NATHANI,IMRAN,GENERLAC,98.16
1295700508,KAHATAPITIYA,RAVINDRA,CLOPIDOGREL,1667.92
1417995085,WALKER,DALE,FINASTERIDE,414.31
1790780427,RUSSO-COLT,MARY,SYMBICORT,9736.95
1730281924,RUSCETTI,HOWARD,ATENOLOL,1071.96
1174609150,NUSS,SHERRI,ATORVASTATIN CALCIUM,8413.8
1598042251,MITCHELL,KIMBERLY,ALENDRONATE SODIUM,84.05
1619154051,MNZAVA,CHRISTY,LANTUS SOLOSTAR,7192.99
1538192257,BHATTACHARYYA,ADITY,SIMVASTATIN,586.38
1528396710,SOMMER,BENJAMIN,OMEPRAZOLE,6943.4
1548257496,HALISTA,SCOTT,CARISOPRODOL,698.5
1023357274,GARRETT,DONALD,TRIBENZOR,2440.09
1548221567,PEREZ,ANDREA,SINGLE USE SWAB,47.08
1891754396,TAMARISK,RON,LEVEMIR,6065.82
1760516041,CHANNAMSETTY,VENU,EFFIENT,8643.99
1629022397,HEINITZ,THOMAS,CRESTOR,29416.89
1487685558,LALWANI,SONAL,GLIPIZIDE,282.94
1588648166,LU,JEAN,TIZANIDINE HCL,509.3
1861493488,GOLDBERG,DANIEL,LATANOPROST,2184.74
1588614572,CUETO,JUAN,MEGESTROL ACETATE,617.21
1659455202,RASTOGI,ANIL,ESCITALOPRAM OXALATE,111.04
1457343337,BRAUNSTEIN,ANDREW,XENAZINE,140689.75
1811196215,ELLIS,GILLIAN,LISINOPRIL,71.84
1679507339,ENRIQUEZ,CELESTE,AMLODIPINE BESYLATE,1291.67
1447280300,RUSSELL,BRUCE,GABITRIL,2619.99
1629014899,VANTUYL,CHARLES,ABILIFY MAINTENA,26379.07
1144333428,EDWARDS,CHRISTOPHER,HYDROCHLOROTHIAZIDE,676.4
1073592945,MCNULTY,GERARD,DILT-XR,664.9
1457328767,HUNDLEY,WILLOUGHBY,MIRTAZAPINE,257.35
1295768844,UKANI,ZAIB,DOXYCYCLINE HYCLATE,940.99
1427048032,GREEN,BILLIE,CIPROFLOXACIN HCL,240.93
1982791729,HARDY,ROBERT,RISPERIDONE,9680.94
1366553117,GROCKI,MICHAEL,METOPROLOL SUCCINATE,12608.93
1780640557,MATHEW,ABRAHAM,ATORVASTATIN CALCIUM,285.29
1316078165,GALDAMEZ,VIOLETA,ALPRAZOLAM,90.19
1811036239,MOODY,BETSY,TRIAMCINOLONE ACETONIDE,91.9
1114916558,BIANCHI,RAYMOND,NOVOTWIST,686.75
1649570284,KYINN,CHERYL,LEVETIRACETAM,479.83
1376548297,FLORA,CONSTANTE,LISINOPRIL-HYDROCHLOROTHIAZIDE,637.53
1538258199,KIRICHIAN,JACK,DOXAZOSIN MESYLATE,1517.89
1750336343,MANILOFF,GARY,TEMAZEPAM,85.8
1942221148,MBOGUA,CAROLINE,PAROXETINE HCL,191.17
1619125861,BEASLEY,AMANDA,LISINOPRIL,842.42
1770556557,MAI,ANNE,DONEPEZIL HCL,8551.84
1841305018,MARKS,JAMES,ZOLPIDEM TARTRATE,270.85
1487654091,MARSHALL,MICHAEL,DIGOXIN,807.51
1629248505,OWENS,SHANEE,OMEPRAZOLE,81.53
1497966824,LEE,SIEMAY,ALPRAZOLAM,133.09
1649307182,TARAPACKI,MARY ILENE,GLIPIZIDE,61.95
1831277425,FRUCHTMAN,PARINDA,PATADAY,5836.03
1457410078,WANG,JOHN,CHLORTHALIDONE,1174.51
1336183029,BENNETT,STEPHEN,HYDROCHLOROTHIAZIDE,234.4
1144638032,ALENTYEV,OLGA,MIRTAZAPINE,120.81
1750783593,HANNA,JENNIFER,FAMOTIDINE,109.36
1699762948,EARNHARDT,CHRISTOPHER,PRAZOSIN HCL,263.6
1700986494,RICHEY,THOMAS,ACETAMINOPHEN-CODEINE,320.18
1275509770,DAVIS,ELLEN,LOSARTAN-HYDROCHLOROTHIAZIDE,108.25
1568492114,KOEHN,NORMAN,LYRICA,7417.36
1255396032,SALADA,ELIZABETH,NAMENDA XR,4732.34
1285661462,SHIELDS,KARI,AMITRIPTYLINE HCL,1297.97
1851379275,KASSEM,WALID,MYRBETRIQ,7011.83
1790718104,DOETCH,TROY,DEXTROAMPHETAMINE SULFATE ER,7696.37
1699735654,COOK,CHARLES,LOVASTATIN,334.95
1972729960,GLASSMAN,DAVID,MUPIROCIN,634.06
1649239260,WILSON,THOMAS,RANEXA,21755.46
1184622367,PAGE,TODD,RANITIDINE HCL,380.41
1407827231,WITTEN,JAMES,FORADIL,14309.4
1265655757,PETTY,LAURENCE,OXYCONTIN,10131.81
1235125907,KABBANI,NOUR,LEVOFLOXACIN,2165.46
1336282953,SHAH,LISA,NAPROXEN,45.47
1396054995,PERRY,JOHN,GABAPENTIN,217.25
1174699151,LIZAMA,MIGUEL,ATORVASTATIN CALCIUM,16751.96
1962466201,ROSS,LAWRENCE,CLOPIDOGREL,1506.11
1962594101,FLYER,BRIAN,NAMENDA,9862.83
1326224825,SHAHIN,MOHAMMAD,PREDNISONE,78.85
1841220712,JENSEN,GERALD,CARVEDILOL,127.38
1952323016,ENGELMANN,THEODORE,AMLODIPINE BESYLATE,282.61
1912115742,JESMIN,SALMA,TERAZOSIN HCL,478.62
1326079021,RODRIGUEZ,ENRIQUE,PRAMIPEXOLE DIHYDROCHLORIDE,776.18
1942295787,WANG,ZHIMIN,OXYCODONE HCL,47.94
1689647406,BROWNELL,CARYN,SYNTHROID,700.41
1760583553,SOLETIC,RAYMOND,LEVOCETIRIZINE DIHYDROCHLORIDE,1396.04
1053328955,HAMID,SYED,ZONISAMIDE,336.11
1972506533,PRESTON,BRUCE,LOSARTAN POTASSIUM,1334.03
1952372112,SMITH,THOMAS,PYRIDOSTIGMINE BROMIDE,3358.26
1134136591,BICKLE,JOHN,ADVAIR DISKUS,17055.12
1487752531,STUDEBAKER,MATTHEW,HYDROCHLOROTHIAZIDE,647.9
1467484030,JOHNSON,MICHAEL,NOVOLOG,13879.76
1104880376,STELLA,JOSEPH,KLOR-CON M20,660.33
1689630485,RUIZ DE LA UZ,RAFAEL,SPIRONOLACTONE,1218.02
